Neighborhood,price_usd,province,Number_of_rooms,Square_meters
Andalucia,1000.0,Malaga,2.0,90.0
Andalucia,3200.0,Malaga,3.0,92.0
Andalucia,750.0,Malaga,2.0,135.0
Andalucia,6000.0,Malaga,4.0,261.0
Andalucia,600.0,Malaga,1.0,63.0
Andalucia,7500.0,Malaga,7.0,612.0
Andalucia,650.0,Malaga,1.0,85.0
Andalucia,700.0,Malaga,2.0,60.0
Andalucia,700.0,Malaga,2.0,80.0
Andalucia,700.0,Malaga,2.0,75.0
Andalucia,650.0,Malaga,2.0,70.0
Andalucia,700.0,Malaga,2.0,80.0
Andalucia,600.0,Malaga,1.0,40.0
Andalucia,1350.0,Malaga,2.0,90.0
Andalucia,1500.0,Malaga,3.0,90.0
Andalucia,900.0,Malaga,2.0,60.0
Andalucia,800.0,Malaga,3.0,95.0
Andalucia,675.0,Malaga,1.0,65.0
Andalucia,700.0,Malaga,1.0,54.0
Andalucia,600.0,Malaga,1.0,70.0
Andalucia,4000.0,Malaga,4.0,280.0
Andalucia,980.0,Malaga,3.0,120.0
Andalucia,650.0,Malaga,1.0,62.0
Andalucia,1400.0,Malaga,2.0,95.0
Andalucia,850.0,Malaga,3.0,95.0
Andalucia,1050.0,Malaga,3.0,78.0
Andalucia,1290.0,Malaga,2.0,130.0
Andalucia,950.0,Malaga,4.0,120.0
Andalucia,650.0,Malaga,2.0,72.0
Andalucia,3800.0,Malaga,3.0,155.0
Andalucia,600.0,Malaga,1.0,45.0
Andalucia,2000.0,Malaga,1.0,60.0
Andalucia,3000.0,Malaga,3.0,147.0
Andalucia,4000.0,Malaga,4.0,240.0
Andalucia,10000.0,Malaga,6.0,963.0
Andalucia,2500.0,Malaga,2.0,120.0
Andalucia,1200.0,Malaga,2.0,150.0
Andalucia,800.0,Malaga,2.0,110.0
Andalucia,1000.0,Malaga,2.0,110.0
Andalucia,750.0,Malaga,1.0,59.0
Andalucia,1450.0,Malaga,3.0,140.0
Andalucia,360.0,Malaga,1.0,50.0
Andalucia,1100.0,Malaga,3.0,90.0
Andalucia,550.0,Malaga,3.0,80.0
Andalucia,1200.0,Malaga,3.0,90.0
Andalucia,780.0,Malaga,1.0,56.0
Andalucia,1500.0,Malaga,3.0,120.0
Andalucia,800.0,Malaga,2.0,70.0
Andalucia,1200.0,Malaga,2.0,45.0
Andalucia,5000.0,Malaga,1.0,111.0
Andalucia,1200.0,Malaga,3.0,130.0
Andalucia,595.0,Malaga,2.0,60.0
Andalucia,1100.0,Malaga,2.0,170.0
Andalucia,900.0,Malaga,4.0,90.0
Andalucia,900.0,Malaga,4.0,90.0
Andalucia,1350.0,Malaga,3.0,135.0
Andalucia,3000.0,Malaga,5.0,300.0
Andalucia,1000.0,Malaga,2.0,112.0
Andalucia,2800.0,Malaga,2.0,140.0
Andalucia,1000.0,Malaga,4.0,95.0
Andalucia,1000.0,Malaga,4.0,95.0
Andalucia,800.0,Malaga,2.0,75.0
Andalucia,800.0,Malaga,2.0,75.0
Andalucia,2600.0,Malaga,3.0,185.0
Andalucia,850.0,Malaga,3.0,85.0
Andalucia,600.0,Malaga,2.0,75.0
Andalucia,6500.0,Malaga,4.0,420.0
Andalucia,3000.0,Malaga,4.0,250.0
Andalucia,1100.0,Malaga,3.0,120.0
Andalucia,2125.0,Malaga,4.0,150.0
Andalucia,2900.0,Malaga,5.0,245.0
Andalucia,1800.0,Malaga,4.0,140.0
Andalucia,1800.0,Malaga,4.0,140.0
Andalucia,1700.0,Malaga,3.0,180.0
Andalucia,600.0,Malaga,2.0,75.0
Andalucia,675.0,Malaga,1.0,55.0
Andalucia,700.0,Malaga,3.0,116.0
Andalucia,4000.0,Malaga,4.0,280.0
Andalucia,5000.0,Malaga,4.0,450.0
Andalucia,1600.0,Malaga,2.0,140.0
Andalucia,1800.0,Malaga,3.0,110.0
Andalucia,3500.0,Malaga,2.0,140.0
Andalucia,1200.0,Malaga,2.0,92.0
Andalucia,3000.0,Malaga,2.0,120.0
Andalucia,1100.0,Malaga,4.0,137.0
Andalucia,1100.0,Malaga,2.0,80.0
Andalucia,2500.0,Malaga,2.0,100.0
Andalucia,4000.0,Malaga,4.0,310.0
Andalucia,1000.0,Malaga,3.0,110.0
Andalucia,850.0,Malaga,3.0,95.0
Andalucia,2100.0,Malaga,5.0,150.0
Andalucia,900.0,Malaga,3.0,105.0
Andalucia,1200.0,Malaga,3.0,85.0
Andalucia,2700.0,Malaga,3.0,150.0
Andalucia,3400.0,Malaga,2.0,103.0
Andalucia,9000.0,Malaga,3.0,274.0
Andalucia,1800.0,Malaga,3.0,110.0
Andalucia,750.0,Malaga,3.0,180.0
Andalucia,14520.0,Malaga,7.0,800.0
Andalucia,1200.0,Malaga,3.0,120.0
Andalucia,750.0,Malaga,1.0,60.0
Andalucia,1457.0,Malaga,2.0,65.0
Andalucia,1457.0,Malaga,2.0,75.0
Andalucia,8000.0,Malaga,3.0,280.0
Andalucia,13800.0,Malaga,3.0,310.0
Andalucia,2500.0,Malaga,3.0,170.0
Andalucia,1302.0,Malaga,2.0,110.0
Andalucia,2000.0,Malaga,2.0,70.0
Andalucia,8500.0,Malaga,3.0,400.0
Andalucia,7800.0,Malaga,3.0,540.0
Andalucia,800.0,Malaga,1.0,47.0
Andalucia,18000.0,Malaga,5.0,750.0
Andalucia,1333.0,Malaga,2.0,60.0
Andalucia,19000.0,Malaga,10.0,1.1
Andalucia,2500.0,Malaga,2.0,140.0
Andalucia,3850.0,Malaga,3.0,160.0
Andalucia,20000.0,Malaga,5.0,750.0
Andalucia,1400.0,Malaga,3.0,157.0
Andalucia,530.0,Malaga,1.0,50.0
Andalucia,3900.0,Malaga,4.0,300.0
Andalucia,10000.0,Malaga,5.0,530.0
Andalucia,1600.0,Malaga,3.0,152.0
Andalucia,1650.0,Malaga,3.0,170.0
Andalucia,3000.0,Malaga,3.0,200.0
Andalucia,900.0,Malaga,3.0,200.0
Andalucia,870.0,Malaga,2.0,75.0
Andalucia,600.0,Malaga,1.0,60.0
Andalucia,1300.0,Malaga,4.0,125.0
Andalucia,1400.0,Malaga,2.0,150.0
Andalucia,4600.0,Malaga,5.0,280.0
Andalucia,525.0,Malaga,1.0,62.0
Andalucia,1800.0,Malaga,3.0,120.0
Andalucia,1450.0,Malaga,2.0,150.0
Andalucia,480.0,Malaga,2.0,90.0
Andalucia,730.0,Malaga,1.0,43.0
Andalucia,8000.0,Malaga,5.0,800.0
Andalucia,2000.0,Malaga,2.0,119.0
Andalucia,1200.0,Malaga,1.0,60.0
Andalucia,1700.0,Malaga,4.0,140.0
Andalucia,1350.0,Malaga,3.0,140.0
Andalucia,770.0,Malaga,3.0,85.0
Andalucia,1350.0,Malaga,1.0,80.0
Andalucia,1700.0,Malaga,2.0,90.0
Andalucia,690.0,Malaga,2.0,70.0
Andalucia,840.0,Malaga,2.0,68.0
Andalucia,700.0,Malaga,2.0,70.0
Andalucia,550.0,Malaga,2.0,85.0
Andalucia,1000.0,Malaga,2.0,81.0
Andalucia,5000.0,Malaga,5.0,524.0
Andalucia,1350.0,Malaga,2.0,70.0
Andalucia,1700.0,Malaga,2.0,105.0
Andalucia,1000.0,Malaga,2.0,94.0
Andalucia,750.0,Malaga,2.0,72.0
Andalucia,1200.0,Malaga,2.0,90.0
Andalucia,1350.0,Malaga,4.0,114.0
Andalucia,2000.0,Malaga,2.0,75.0
Andalucia,1400.0,Malaga,3.0,165.0
Andalucia,1800.0,Malaga,2.0,81.0
Andalucia,975.0,Malaga,2.0,128.0
Andalucia,1700.0,Malaga,3.0,230.0
Andalucia,15000.0,Malaga,6.0,600.0
Andalucia,950.0,Malaga,3.0,90.0
Andalucia,9000.0,Malaga,4.0,500.0
Andalucia,1100.0,Malaga,2.0,175.0
Andalucia,800.0,Malaga,2.0,80.0
Andalucia,2500.0,Malaga,2.0,130.0
Andalucia,15000.0,Malaga,4.0,390.0
Andalucia,900.0,Malaga,3.0,96.0
Andalucia,1000.0,Malaga,3.0,90.0
Andalucia,1500.0,Malaga,5.0,300.0
Andalucia,12500.0,Malaga,5.0,650.0
Andalucia,15000.0,Malaga,5.0,510.0
Andalucia,2850.0,Malaga,3.0,217.0
Andalucia,7000.0,Malaga,7.0,400.0
Andalucia,17000.0,Malaga,4.0,756.0
Andalucia,2400.0,Malaga,4.0,228.0
Andalucia,3900.0,Malaga,3.0,150.0
Andalucia,1100.0,Malaga,2.0,150.0
Andalucia,2100.0,Malaga,4.0,190.0
Andalucia,6500.0,Malaga,4.0,450.0
Andalucia,7000.0,Malaga,4.0,360.0
Andalucia,3000.0,Malaga,3.0,273.0
Andalucia,1700.0,Malaga,2.0,101.0
Andalucia,10000.0,Malaga,5.0,456.0
Andalucia,15000.0,Malaga,6.0,558.0
Andalucia,3000.0,Malaga,2.0,118.0
Andalucia,1800.0,Malaga,4.0,180.0
Andalucia,5000.0,Malaga,3.0,250.0
Andalucia,14000.0,Malaga,5.0,430.0
Andalucia,2500.0,Malaga,5.0,180.0
Andalucia,750.0,Malaga,3.0,82.0
Andalucia,900.0,Malaga,3.0,70.0
Andalucia,2500.0,Malaga,3.0,140.0
Andalucia,900.0,Malaga,3.0,112.0
Andalucia,8500.0,Malaga,4.0,318.0
Andalucia,5000.0,Malaga,3.0,350.0
Andalucia,850.0,Malaga,2.0,75.0
Andalucia,3000.0,Malaga,5.0,230.0
Andalucia,3500.0,Malaga,3.0,300.0
Andalucia,4500.0,Malaga,3.0,120.0
Andalucia,40000.0,Malaga,8.0,1.5
Andalucia,5500.0,Malaga,3.0,300.0
Andalucia,7000.0,Malaga,7.0,600.0
Andalucia,3200.0,Malaga,4.0,385.0
Andalucia,1100.0,Malaga,5.0,100.0
Andalucia,1200.0,Malaga,1.0,45.0
Andalucia,800.0,Malaga,2.0,85.0
Andalucia,1500.0,Malaga,2.0,66.0
Andalucia,4500.0,Malaga,5.0,450.0
Andalucia,4000.0,Malaga,4.0,220.0
Andalucia,6500.0,Malaga,4.0,447.0
Andalucia,1100.0,Malaga,2.0,120.0
Andalucia,1950.0,Malaga,2.0,140.0
Andalucia,500.0,Malaga,1.0,60.0
Andalucia,4000.0,Malaga,4.0,348.0
Andalucia,900.0,Malaga,3.0,95.0
Andalucia,900.0,Malaga,2.0,90.0
Andalucia,1300.0,Malaga,2.0,70.0
Andalucia,18000.0,Malaga,5.0,780.0
Andalucia,1200.0,Malaga,3.0,120.0
Andalucia,750.0,Malaga,1.0,45.0
Andalucia,1300.0,Malaga,2.0,102.0
Andalucia,6000.0,Malaga,3.0,205.0
Andalucia,1200.0,Malaga,3.0,95.0
Andalucia,2400.0,Malaga,4.0,150.0
Andalucia,2400.0,Malaga,2.0,145.0
Andalucia,750.0,Malaga,2.0,80.0
Andalucia,1250.0,Malaga,2.0,100.0
Andalucia,800.0,Malaga,2.0,100.0
Andalucia,700.0,Malaga,2.0,60.0
Andalucia,6750.0,Malaga,5.0,600.0
Andalucia,900.0,Malaga,3.0,90.0
Andalucia,2800.0,Malaga,3.0,155.0
Andalucia,1500.0,Malaga,3.0,150.0
Andalucia,600.0,Malaga,1.0,45.0
Andalucia,1200.0,Malaga,4.0,130.0
Andalucia,1500.0,Malaga,3.0,110.0
Andalucia,2000.0,Malaga,3.0,135.0
Andalucia,3000.0,Malaga,3.0,120.0
Andalucia,3700.0,Malaga,2.0,210.0
Andalucia,550.0,Malaga,1.0,55.0
Andalucia,2200.0,Malaga,3.0,200.0
Andalucia,8500.0,Malaga,3.0,400.0
Andalucia,11000.0,Malaga,7.0,400.0
Andalucia,25000.0,Malaga,6.0,700.0
Andalucia,3800.0,Malaga,4.0,210.0
Andalucia,995.0,Malaga,2.0,75.0
Andalucia,1100.0,Malaga,3.0,150.0
Andalucia,14000.0,Malaga,4.0,560.0
Andalucia,2300.0,Malaga,3.0,132.0
Andalucia,900.0,Malaga,3.0,110.0
Andalucia,775.0,Malaga,2.0,95.0
Andalucia,675.0,Malaga,1.0,100.0
Andalucia,1350.0,Malaga,3.0,140.0
Andalucia,675.0,Malaga,1.0,50.0
Andalucia,1300.0,Malaga,4.0,125.0
Andalucia,1980.0,Malaga,2.0,150.0
Andalucia,700.0,Malaga,3.0,90.0
Andalucia,750.0,Malaga,2.0,80.0
Andalucia,1700.0,Malaga,3.0,131.0
Andalucia,1000.0,Malaga,2.0,78.0
Andalucia,900.0,Malaga,2.0,74.0
Andalucia,1990.0,Malaga,4.0,130.0
Andalucia,1700.0,Malaga,1.0,125.0
Andalucia,1200.0,Malaga,2.0,80.0
Andalucia,5000.0,Malaga,5.0,416.0
Andalucia,1200.0,Malaga,1.0,50.0
Andalucia,1400.0,Malaga,2.0,85.0
Andalucia,750.0,Malaga,3.0,180.0
Andalucia,2800.0,Malaga,2.0,168.0
Andalucia,900.0,Malaga,1.0,70.0
Andalucia,600.0,Malaga,3.0,100.0
Andalucia,1100.0,Malaga,3.0,90.0
Andalucia,900.0,Malaga,2.0,90.0
Andalucia,1200.0,Malaga,3.0,100.0
Andalucia,2300.0,Malaga,2.0,152.0
Andalucia,2000.0,Malaga,1.0,60.0
Andalucia,800.0,Malaga,3.0,180.0
Andalucia,1800.0,Malaga,2.0,129.0
Andalucia,4500.0,Malaga,4.0,200.0
Andalucia,1700.0,Malaga,3.0,180.0
Andalucia,1500.0,Malaga,2.0,130.0
Andalucia,2500.0,Malaga,3.0,135.0
Andalucia,500.0,Malaga,1.0,40.0
Andalucia,1300.0,Malaga,2.0,85.0
Andalucia,5000.0,Malaga,5.0,400.0
Andalucia,6000.0,Malaga,2.0,220.0
Andalucia,2200.0,Malaga,3.0,160.0
Andalucia,2000.0,Malaga,7.0,400.0
Andalucia,650.0,Malaga,1.0,60.0
Andalucia,750.0,Malaga,2.0,65.0
Andalucia,1300.0,Malaga,3.0,97.0
Andalucia,1300.0,Malaga,3.0,70.0
Andalucia,1300.0,Malaga,3.0,70.0
Andalucia,1500.0,Malaga,1.0,52.0
Andalucia,14500.0,Malaga,3.0,850.0
Andalucia,1700.0,Malaga,3.0,115.0
Andalucia,1300.0,Malaga,4.0,170.0
Andalucia,1800.0,Malaga,3.0,201.0
Andalucia,2500.0,Malaga,3.0,90.0
Andalucia,1550.0,Malaga,3.0,120.0
Andalucia,1500.0,Malaga,2.0,95.0
Andalucia,4950.0,Malaga,3.0,200.0
Andalucia,3000.0,Malaga,2.0,120.0
Andalucia,1650.0,Malaga,2.0,96.0
Andalucia,800.0,Malaga,1.0,50.0
Andalucia,4000.0,Malaga,3.0,128.0
Andalucia,1500.0,Malaga,2.0,78.0
Andalucia,2600.0,Malaga,2.0,136.0
Andalucia,17000.0,Malaga,5.0,600.0
Andalucia,10000.0,Malaga,4.0,425.0
Andalucia,9000.0,Malaga,5.0,470.0
Andalucia,2300.0,Malaga,2.0,180.0
Andalucia,350.0,Malaga,1.0,90.0
Andalucia,900.0,Malaga,3.0,85.0
Andalucia,1100.0,Malaga,3.0,91.0
Andalucia,7000.0,Malaga,4.0,400.0
Andalucia,400.0,Malaga,1.0,60.0
Andalucia,470.0,Malaga,1.0,31.0
Andalucia,4750.0,Malaga,3.0,375.0
Andalucia,750.0,Malaga,2.0,60.0
Andalucia,2000.0,Malaga,2.0,150.0
Andalucia,2000.0,Malaga,3.0,180.0
Andalucia,6000.0,Malaga,4.0,250.0
Andalucia,9000.0,Malaga,4.0,270.0
Andalucia,3300.0,Malaga,2.0,190.0
Andalucia,1400.0,Malaga,3.0,150.0
Andalucia,1300.0,Malaga,2.0,70.0
Andalucia,1000.0,Malaga,3.0,90.0
Andalucia,1600.0,Malaga,3.0,115.0
Andalucia,2000.0,Malaga,2.0,105.0
Andalucia,1400.0,Malaga,2.0,95.0
Andalucia,1400.0,Malaga,2.0,108.0
Andalucia,750.0,Malaga,3.0,95.0
Andalucia,3000.0,Malaga,2.0,125.0
Andalucia,3500.0,Malaga,4.0,344.0
Andalucia,1600.0,Malaga,4.0,170.0
Andalucia,500.0,Malaga,3.0,180.0
Andalucia,2000.0,Malaga,2.0,85.0
Andalucia,700.0,Malaga,3.0,90.0
Andalucia,1600.0,Malaga,2.0,138.0
Andalucia,450.0,Malaga,1.0,49.0
Andalucia,1900.0,Malaga,4.0,100.0
Andalucia,1600.0,Malaga,3.0,180.0
Andalucia,4500.0,Malaga,5.0,360.0
Andalucia,4500.0,Malaga,5.0,319.0
Andalucia,6000.0,Malaga,6.0,350.0
Andalucia,1200.0,Malaga,3.0,90.0
Andalucia,13000.0,Malaga,4.0,560.0
Andalucia,750.0,Malaga,2.0,78.0
Andalucia,1250.0,Malaga,4.0,293.0
Andalucia,650.0,Malaga,3.0,80.0
Andalucia,4550.0,Malaga,4.0,190.0
Andalucia,750.0,Malaga,1.0,68.0
Andalucia,6820.0,Malaga,3.0,180.0
Andalucia,4800.0,Malaga,3.0,98.0
Andalucia,5000.0,Malaga,3.0,220.0
Andalucia,1100.0,Malaga,2.0,130.0
Andalucia,700.0,Malaga,2.0,90.0
Andalucia,15000.0,Malaga,4.0,250.0
Andalucia,14000.0,Malaga,7.0,300.0
Andalucia,850.0,Malaga,1.0,55.0
Andalucia,15000.0,Malaga,5.0,550.0
Andalucia,850.0,Malaga,2.0,80.0
Andalucia,2000.0,Malaga,2.0,165.0
Andalucia,1200.0,Malaga,2.0,85.0
Andalucia,3300.0,Malaga,3.0,185.0
Andalucia,1500.0,Malaga,3.0,165.0
Andalucia,1000.0,Malaga,2.0,135.0
Andalucia,2500.0,Malaga,2.0,115.0
Andalucia,3500.0,Malaga,3.0,60.0
Andalucia,10000.0,Malaga,5.0,480.0
Andalucia,750.0,Malaga,2.0,70.0
Andalucia,800.0,Malaga,1.0,65.0
Andalucia,550.0,Malaga,2.0,120.0
Andalucia,7000.0,Malaga,4.0,350.0
Andalucia,18000.0,Malaga,5.0,550.0
Andalucia,8500.0,Malaga,4.0,450.0
Andalucia,2200.0,Malaga,3.0,165.0
Andalucia,1700.0,Malaga,2.0,90.0
Andalucia,1800.0,Malaga,3.0,145.0
Andalucia,900.0,Malaga,2.0,90.0
Andalucia,2200.0,Malaga,2.0,160.0
Andalucia,750.0,Malaga,3.0,90.0
Andalucia,750.0,Malaga,3.0,90.0
Andalucia,2200.0,Malaga,2.0,220.0
Andalucia,3000.0,Malaga,2.0,170.0
Andalucia,2000.0,Malaga,2.0,110.0
Andalucia,950.0,Malaga,2.0,75.0
Andalucia,1800.0,Malaga,2.0,120.0
Andalucia,1800.0,Malaga,2.0,200.0
Andalucia,2500.0,Malaga,3.0,350.0
Andalucia,1800.0,Malaga,1.0,47.0
Andalucia,1200.0,Malaga,2.0,87.0
Andalucia,875.0,Malaga,2.0,80.0
Andalucia,800.0,Malaga,1.0,65.0
Andalucia,2500.0,Malaga,2.0,100.0
Andalucia,900.0,Malaga,2.0,87.0
Andalucia,3000.0,Malaga,2.0,120.0
Andalucia,2500.0,Malaga,3.0,240.0
Andalucia,1500.0,Malaga,1.0,65.0
Andalucia,4500.0,Malaga,4.0,220.0
Andalucia,1300.0,Malaga,2.0,67.0
Andalucia,4800.0,Malaga,3.0,200.0
Andalucia,685.0,Malaga,1.0,55.0
Andalucia,3300.0,Malaga,3.0,300.0
Andalucia,800.0,Malaga,1.0,68.0
Andalucia,1100.0,Malaga,4.0,127.0
Andalucia,1100.0,Malaga,4.0,127.0
Andalucia,6900.0,Malaga,2.0,140.0
Andalucia,600.0,Malaga,1.0,45.0
Andalucia,750.0,Malaga,3.0,80.0
Andalucia,750.0,Malaga,3.0,80.0
Andalucia,1700.0,Malaga,3.0,120.0
Andalucia,900.0,Malaga,2.0,90.0
Andalucia,2700.0,Malaga,2.0,190.0
Andalucia,850.0,Malaga,4.0,110.0
Andalucia,2100.0,Malaga,2.0,200.0
Andalucia,15000.0,Malaga,4.0,390.0
Andalucia,750.0,Malaga,3.0,80.0
Andalucia,2500.0,Malaga,2.0,125.0
Andalucia,1900.0,Malaga,3.0,171.0
Andalucia,2300.0,Malaga,4.0,180.0
Andalucia,1800.0,Malaga,3.0,160.0
Andalucia,10000.0,Malaga,5.0,470.0
Andalucia,10000.0,Malaga,7.0,800.0
Andalucia,1700.0,Malaga,2.0,187.0
Andalucia,1800.0,Malaga,2.0,87.0
Andalucia,4500.0,Malaga,3.0,230.0
Andalucia,1300.0,Malaga,2.0,125.0
Andalucia,1000.0,Malaga,2.0,80.0
Andalucia,1850.0,Malaga,5.0,185.0
Andalucia,1200.0,Malaga,3.0,130.0
Andalucia,750.0,Malaga,3.0,67.0
Andalucia,1800.0,Malaga,1.0,90.0
Andalucia,680.0,Malaga,3.0,79.0
Andalucia,1800.0,Malaga,2.0,120.0
Andalucia,1450.0,Malaga,3.0,116.0
Andalucia,1400.0,Malaga,2.0,205.0
Andalucia,14500.0,Malaga,5.0,665.0
Andalucia,28000.0,Malaga,5.0,1.164
Andalucia,84000.0,Malaga,6.0,1.15
Andalucia,35000.0,Malaga,6.0,986.0
Andalucia,2500.0,Malaga,2.0,120.0
Andalucia,3000.0,Malaga,2.0,119.0
Andalucia,650.0,Malaga,1.0,55.0
Andalucia,1500.0,Malaga,4.0,200.0
Andalucia,850.0,Malaga,2.0,79.0
Andalucia,1000.0,Malaga,3.0,110.0
Andalucia,375.0,Malaga,2.0,80.0
Andalucia,1300.0,Malaga,3.0,126.0
Andalucia,1050.0,Malaga,2.0,80.0
Andalucia,1100.0,Malaga,2.0,150.0
Andalucia,1100.0,Malaga,3.0,100.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,1350.0,Malaga,3.0,130.0
Andalucia,2800.0,Malaga,2.0,115.0
Andalucia,3000.0,Malaga,2.0,145.0
Andalucia,500.0,Malaga,1.0,40.0
Andalucia,850.0,Malaga,3.0,81.0
Andalucia,475.0,Malaga,2.0,70.0
Andalucia,7000.0,Malaga,4.0,360.0
Andalucia,650.0,Malaga,3.0,97.0
Andalucia,3200.0,Malaga,3.0,110.0
Andalucia,900.0,Malaga,3.0,94.0
Andalucia,1500.0,Malaga,3.0,120.0
Andalucia,875.0,Malaga,2.0,75.0
Andalucia,1100.0,Malaga,4.0,130.0
Andalucia,650.0,Malaga,1.0,52.0
Andalucia,4000.0,Malaga,3.0,220.0
Andalucia,450.0,Malaga,1.0,46.0
Andalucia,7000.0,Malaga,5.0,750.0
Andalucia,850.0,Malaga,1.0,70.0
Andalucia,5500.0,Malaga,3.0,339.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,2800.0,Malaga,3.0,130.0
Andalucia,850.0,Malaga,2.0,79.0
Andalucia,1000.0,Malaga,3.0,110.0
Andalucia,375.0,Malaga,2.0,80.0
Andalucia,1300.0,Malaga,3.0,126.0
Andalucia,1050.0,Malaga,2.0,80.0
Andalucia,1100.0,Malaga,2.0,150.0
Andalucia,1100.0,Malaga,3.0,100.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,1350.0,Malaga,3.0,130.0
Andalucia,2800.0,Malaga,2.0,115.0
Andalucia,3000.0,Malaga,2.0,145.0
Andalucia,500.0,Malaga,1.0,40.0
Andalucia,850.0,Malaga,3.0,81.0
Andalucia,475.0,Malaga,2.0,70.0
Andalucia,7000.0,Malaga,4.0,360.0
Andalucia,650.0,Malaga,3.0,97.0
Andalucia,3200.0,Malaga,3.0,110.0
Andalucia,900.0,Malaga,3.0,94.0
Andalucia,1500.0,Malaga,3.0,120.0
Andalucia,875.0,Malaga,2.0,75.0
Andalucia,1100.0,Malaga,4.0,130.0
Andalucia,650.0,Malaga,1.0,52.0
Andalucia,4000.0,Malaga,3.0,220.0
Andalucia,450.0,Malaga,1.0,46.0
Andalucia,7000.0,Malaga,5.0,750.0
Andalucia,850.0,Malaga,1.0,70.0
Andalucia,5500.0,Malaga,3.0,339.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,2800.0,Malaga,3.0,130.0
Andalucia,850.0,Malaga,2.0,79.0
Andalucia,1000.0,Malaga,3.0,110.0
Andalucia,375.0,Malaga,2.0,80.0
Andalucia,1300.0,Malaga,3.0,126.0
Andalucia,1050.0,Malaga,2.0,80.0
Andalucia,1100.0,Malaga,2.0,150.0
Andalucia,1100.0,Malaga,3.0,100.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,1350.0,Malaga,3.0,130.0
Andalucia,2800.0,Malaga,2.0,115.0
Andalucia,3000.0,Malaga,2.0,145.0
Andalucia,500.0,Malaga,1.0,40.0
Andalucia,850.0,Malaga,3.0,81.0
Andalucia,475.0,Malaga,2.0,70.0
Andalucia,7000.0,Malaga,4.0,360.0
Andalucia,650.0,Malaga,3.0,97.0
Andalucia,3200.0,Malaga,3.0,110.0
Andalucia,900.0,Malaga,3.0,94.0
Andalucia,1500.0,Malaga,3.0,120.0
Andalucia,875.0,Malaga,2.0,75.0
Andalucia,1100.0,Malaga,4.0,130.0
Andalucia,650.0,Malaga,1.0,52.0
Andalucia,4000.0,Malaga,3.0,220.0
Andalucia,450.0,Malaga,1.0,46.0
Andalucia,7000.0,Malaga,5.0,750.0
Andalucia,850.0,Malaga,1.0,70.0
Andalucia,5500.0,Malaga,3.0,339.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,2800.0,Malaga,3.0,130.0
Andalucia,850.0,Malaga,2.0,79.0
Andalucia,1000.0,Malaga,3.0,110.0
Andalucia,375.0,Malaga,2.0,80.0
Andalucia,1300.0,Malaga,3.0,126.0
Andalucia,1050.0,Malaga,2.0,80.0
Andalucia,1100.0,Malaga,2.0,150.0
Andalucia,1100.0,Malaga,3.0,100.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,1350.0,Malaga,3.0,130.0
Andalucia,2800.0,Malaga,2.0,115.0
Andalucia,3000.0,Malaga,2.0,145.0
Andalucia,500.0,Malaga,1.0,40.0
Andalucia,850.0,Malaga,3.0,81.0
Andalucia,475.0,Malaga,2.0,70.0
Andalucia,7000.0,Malaga,4.0,360.0
Andalucia,650.0,Malaga,3.0,97.0
Andalucia,3200.0,Malaga,3.0,110.0
Andalucia,900.0,Malaga,3.0,94.0
Andalucia,1500.0,Malaga,3.0,120.0
Andalucia,875.0,Malaga,2.0,75.0
Andalucia,1100.0,Malaga,4.0,130.0
Andalucia,650.0,Malaga,1.0,52.0
Andalucia,4000.0,Malaga,3.0,220.0
Andalucia,450.0,Malaga,1.0,46.0
Andalucia,7000.0,Malaga,5.0,750.0
Andalucia,850.0,Malaga,1.0,70.0
Andalucia,5500.0,Malaga,3.0,339.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,2800.0,Malaga,3.0,130.0
Andalucia,850.0,Malaga,2.0,79.0
Andalucia,1000.0,Malaga,3.0,110.0
Andalucia,375.0,Malaga,2.0,80.0
Andalucia,1300.0,Malaga,3.0,126.0
Andalucia,1050.0,Malaga,2.0,80.0
Andalucia,1100.0,Malaga,2.0,150.0
Andalucia,1100.0,Malaga,3.0,100.0
Andalucia,1200.0,Malaga,3.0,150.0
Andalucia,1350.0,Malaga,3.0,130.0
Andalucia,2800.0,Malaga,2.0,115.0
Andalucia,3000.0,Malaga,2.0,145.0
Andalucia,500.0,Malaga,1.0,40.0
Andalucia,850.0,Malaga,3.0,81.0
Andalucia,475.0,Malaga,2.0,70.0
Andalucia,7000.0,Malaga,4.0,360.0
Andalucia,650.0,Malaga,3.0,97.0
Andalucia,3200.0,Malaga,3.0,110.0
Andalucia,900.0,Malaga,3.0,94.0
Andalucia,1500.0,Malaga,3.0,120.0
Andalucia,875.0,Malaga,2.0,75.0
Andalucia,1100.0,Malaga,4.0,130.0
Andalucia,650.0,Malaga,1.0,52.0
Andalucia,4000.0,Malaga,3.0,220.0
Andalucia,450.0,Malaga,1.0,46.0
Andalucia,7000.0,Malaga,5.0,750.0
Andalucia,850.0,Malaga,1.0,70.0
